trapping_id,squirrel_id,poop_id,year,poop_time,comments
164908,22640,053.39,2019,908,NA
164910,23755,056.07,2019,919,NA
164911,23466,052.72,2019,93,NA
164914,21023,050.51,2019,1006,NA
164918,23326,057.18,2019,1125,NA
164919,21329,051.25,2019,1136,NA
164921,23724,059.97,2019,1151,NA
164927,21342,065.64,2019,93,NA
164928,23023,070.23,2019,933,NA
164929,22891,013.77,2019,953,NA
164933,23791,067.67,2019,1107,NA
164936,20223,068.34,2019,1142,NA
164937,20295,060.94,2019,941,NA
164938,20525,066.27,2019,954,NA
164942,23940,062.11,2019,1123,NA
164945,23326,062.23,2019,115,NA
164946,20686,068.97,2019,905,NA
164947,21993,066.07,2019,1047,NA
164952,20686,067.68,2019,848,NA
164957,20295,066.17,2019,855,NA
164958,22506,069.17,2019,957,NA
164963,20295,065.99,2019,105,NA
164968,21350,061.48,2019,937,NA
164971,21387,067.50,2019,1133,"Clipped collar, needs to be removed or replaced"
164972,22297,068.56,2019,1026,NA
164983,22101,068.33,2019,954,NA
164989,19601,060.14,2019,1036,
164991,20495,059.74,2019,1028,
164992,21279,054.69,2019,1051,
164993,22236,046.94,2019,1014,
164995,22449,051.27,2019,939,
164997,23845,057.62,2019,919,
164998,23877,051.87,2019,1001,
164999,19531,062.41,2019,102,NA
165000,21029,068.00,2019,103,etoh fecal
165001,20395,070.17,2019,105,NA
165005,22891,069.33,2019,939,
165006,24223,066.74,2019,115,
165015,23970,068.20,2019,112,NA
165016,23922,066.03,2019,114,NA
165022,23849,067.97,2019,123,NA
165024,22101,067.18,2019,903,
165028,20760,069.64,2019,903,NA
165032,22430,070.49,2019,831,NA
165036,20525,067.90,2019,829,
165037,20686,068.01,2019,1109,
165040,22891,067.73,2019,1053,
165048,23845,070.10,2019,813,
165050,22449,966.47,2019,947,NA
165053,20060,067.94,2019,914,NA
165055,23858,065.57,2019,956,OFT urine collected
165071,20525,067.93,2019,748,NA
165074,21023,066.08,2019,844,NA
165077,22925,069.26,2019,832,"Sores on neck, collar removed"
165078,21354,069.72,2019,913,NA
165088,20033,068.79,2019,1015,NA
165089,21465,067.72,2019,1029,NA
165094,21029,068.53,2019,1148,NA
165103,23852,061.65,2019,1017,NA
165109,19601,066.70,2019,1045,NA
165112,23903,053.93,2019,931,OFT urine collected
165116,23894,068.77,2019,1342,OFT urine collected
165117,23904,067.83,2019,1406,NA
165118,23902,061.42,2019,1435,"OFT, no urine collected"
165123,20525,064.23,2019,1111,NA
165125,20843,070.02,2019,905,NA
165126,24262,069.92,2019,946,NA
165128,22039,067.58,2019,1039,NA
165130,24089,068.02,2019,906,"P2+. Nipples very large, weaned first litt? "
165136,22290,060.62,2019,1034,Etoh fecal
165139,20033,068.38,2019,924,NA
165140,20046,068.49,2019,955,NA
165153,23724,066.32,2019,1047,NA
165154,22640,068.45,2019,1133,NA
165160,22101,068.29,2019,912,NA
165166,22640,068.21,2019,909,NA
165167,23755,067.59,2019,919,NA
165172,21022,066.25,2019,12,NA
165176,23532,066.68,2019,81,NA
165206,21029,071.61,2019,1102,NA
165214,23842,072.70,2019,907,NA
165216,20843,072.79,2019,921,NA
165233,23294,065.93,2019,807,NA
165234,21342,068.67,2019,813,NA
165238,22891,068.71,2019,952,NA
165251,22030,069.70,2019,1151,NA
165254,21944,043.46,2019,1236,OFT urine collected
165259,22358,065.53,2019,814,Took off and rattled on -310 midden
165264,22358,069.71,2019,1209,NA
165269,24594,068.44,2019,944,"Emerged juv, B/W?"
165292,21022,070.58,2019,919,NA
165295,23755,073.11,2019,1006,NA
165312,24218,069.59,2019,906,NA
165313,23888,071.58,2019,11,"Status of first litter unknown, preg w/ litter 2"
165316,23586,066.57,2019,1105,NA
165322,21279,066.98,2019,1042,NA
165324,23378,073.20,2019,1052,forgot to weigh
165325,22373,066.24,2019,105,NA
165326,22358,070.51,2019,1115,NA
165329,20342,066.37,2019,1136,NA
165330,22008,072.65,2019,1134,couldn't get milk so may have weaned her juves
165332,20525,072.00,2019,1222,NA
165335,22101,073.67,2019,102,not lac- litter 1 likely weaned
165344,22358,073.48,2019,1053,NA
165345,20223,072.25,2019,1057,NA
165347,22891,072.66,2019,115,NA
165358,21279,066.11,2019,937,NA
165359,20342,066.56,2019,1006,NA
165361,23947,062.78,2019,924,NA
165362,23935,066.61,2019,1001,NA
165365,22358,069.34,2019,856,NA
165368,23856,068.88,2019,951,OFT urine collected
165377,22497,069.90,2019,939,NA
165382,22101,068.87,2019,932,ethanol fecal collected
165387,24628,068.24,2019,1148,NA
165389,23201,067.77,2019,1017,Etoh fecal
165390,24262,068.42,2019,1056,NA
165403,22891,072.80,2019,925,NA
165405,23466,064.32,2019,857,NA
165406,21342,069.40,2019,942,NA
165407,20857,066.28,2019,957,NA
165413,22290,068.96,2019,1156,P3 with third litter
165414,24360,067.53,2019,1351,"Weaned juv (mom G/G). OFT run, urine collected"
165416,22358,069.41,2019,853,NA
165418,20686,070.13,2019,826,NA
165420,22297,067.98,2019,905,NA
165421,22891,067.30,2019,113,NA
165424,23023,068.95,2019,1118,NA
165425,23027,068.83,2019,12,NA
165427,24267,030.70,2019,93,NA
165434,22640,065.89,2019,944,front right paw looked injured on release
165440,22978,061.18,2019,934,NA
165441,24655,070.21,2019,1205,NA
165451,24656,072.62,2019,1516,NA
165452,20686,072.63,2019,1536,NA
165453,23896,066.43,2019,1554,NA
165454,20760,053.75,2019,858,"NECK NOT GREAT, CUT COLLAR AFTER N2. OFT urine"
165455,24657,061.89,2019,939,NA
165456,23931,065.75,2019,1026,OFT urine
165458,24385,066.73,2019,101,"OFT, escaped collaring
EtOH Fecal"
165466,19706,072.95,2019,1008,NA
165467,23466,069.73,2019,1035,NA
165468,22591,069.35,2019,843,NA
165470,23378,069.66,2019,1143,NA
165476,20046,011.80,2019,1004,NA
165479,23201,070.33,2019,1022,NA
165489,23903,073.30,2019,1036,NA
165490,23894,071.34,2019,1107,NA
165492,22358,072.42,2019,1009,NA
165494,22358,068.68,2019,84,NA
165507,21465,067.52,2019,951,OFT urine
165509,22101,069.78,2019,844,crusty lac
165514,22891,073.09,2019,914,NA
165518,23920,067.78,2019,948,Bag heavy b/c of rain
165519,24033,069.39,2019,1017,NA
165530,22290,071.82,2019,1102,NA
165534,22652,066.12,2019,1026,NA
165536,24384,068.23,2019,93,NA
165537,24662,070.50,2019,114,NA
165539,21350,067.54,2019,847,NA
165546,20046,070.26,2019,934,Crusty lac
165551,22101,072.99,2019,918,NA
165553,24251,066.52,2019,1012,"ethanol fecal, OFT, bleeds, hormone challenge"
165569,24260,072.13,2019,111,
165571,21342,070.56,2019,1048,NA
165573,24673,068.51,2019,954,NA
165574,20060,064.79,2019,1045,NA
165583,23201,068.61,2019,1123,NA
165585,22101,071.66,2019,955,NA
165586,22028,071.07,2019,1142,NA
165587,21944,073.59,2019,1151,NA
165592,24680,067.49,2019,1145,NA
165593,19706,072.97,2019,824,only adjusted the collar
165596,20760,069.85,2019,949,AXY 15 ON
165597,21029,070.15,2019,1034,NA
165598,22290,069.29,2019,11,NA
165599,24357,069.93,2019,1115,NA
165600,21465,069.10,2019,1134,NA
165601,21022,067.75,2019,9,trap in 4d
165603,22297,073.05,2019,939,NA
165604,23466,067.40,2019,1023,NA
165605,21350,073.01,2019,1053,NA
165618,21046,066.06,2019,819,NA
165626,23466,067.35,2019,1043,NA
165630,24384,072.14,2019,1125,"ethanol fecal, bleeds, hormone challenge"
165633,23755,066.92,2019,3,NA
165634,19706,066.86,2019,922,NA
165636,24260,061.32,2019,1003,NA
165639,24265,065.70,2019,1123,NA
165646,22101,068.56,2019,1003,NA
165662,23845,072.67,2019,1003,NA
165668,23842,069.11,2019,102,NA
165669,20046,067.42,2019,11,Any BJD 18 @1100
165679,23532,069.43,2019,95,NA
165685,21578,076.64,2019,1039,NA
165687,23319,068.22,2019,112,NA
165688,23378,065.83,2019,1144,NA
165690,23027,067.81,2019,1217,NA
165692,22652,070.93,2019,953,NA
165693,21350,066.09,2019,123,NA
165697,22591,072.23,2019,1051,NA
165698,23201,044.10,2019,1008,NA
165705,24248,068.60,2019,1043,Escaped after OFT. Urine collected.
165707,23903,072.85,2019,1048,NA
165708,23902,073.58,2019,112,NA
165715,22982,071.50,2019,1001,NA
165723,21022,073.10,2019,953,NA
165724,23532,070.99,2019,1052,NA
165728,24702,073.41,2019,1239,NA
165729,24703,071.03,2019,1258,NA
165732,22297,071.10,2019,1346,NA
165741,24263,060.69,2019,1102,NA
165744,24377,071.56,2019,1044,Hormone Challenge & OFT
165745,22891,058.08,2019,926,NA
165746,22891,058.08,2019,926,NA
165747,22358,055.40,2019,941,NA
165748,24033,067.01,2019,1101,NA
165749,19561,068.82,2019,112,NA
165750,24269,066.94,2019,1152,NA
165751,24706,066.36,2019,1042,Accidentally given pipes; forgot DNA
165753,24707,069.80,2019,1152,NA
165759,24594,069.03,2019,1333,NA
165762,22101,068.07,2019,915,NA
165764,24248,064.91,2019,1035,Hormone challenge
165772,23378,072.39,2019,1144,NA
165773,24709,072.12,2019,1213,NA
165774,23027,072.64,2019,1242,NA
165775,19706,071.22,2019,1313,NA
165785,20060,066.05,2019,102,NA
165790,21215,070.55,2019,1052,NA
165791,24710,070.52,2019,1125,NA
165792,23532,067.26,2019,1006,NA
165793,24256,065.96,2019,1037,NA
165794,24256,065.96,2019,1037,NA
165795,22865,068.98,2019,1047,NA
165797,21342,067.88,2019,1121,NA
165799,21578,067.65,2019,123,NA
165819,23856,072.40,2019,1118,NA
165822,20948,071.93,2019,1016,NA
165823,22591,073.78,2019,104,NA
165827,22652,072.35,2019,13,NA
165829,23646,069.47,2019,1012,NA
165834,24417,069.45,2019,1042,in db as jo but is rr; changed grid in 1st trap
165838,20857,070.63,2019,1019,NA
165840,20857,073.23,2019,1125,NA
165851,22290,073.90,2019,1048,Switched RC for Axy 10
165853,19729,066.75,2019,1228,"RC switched to Axy 6
EtOH fecal"
165858,24721,046.67,2019,1243,NA
165859,24706,068.69,2019,1116,NA
165861,23755,066.97,2019,948,NA
165869,20525,066.81,2019,1006,NA
165870,24268,066.90,2019,1122,Rattle x 3
165875,21022,066.77,2019,124,NA
165877,21029,071.30,2019,1115,NA
165882,20760,073.51,2019,1016,NA
165884,24730,068.78,2019,1141,NA
165885,24360,071.17,2019,1253,NA
165887,20046,071.74,2019,1051,NA
165888,24731,071.37,2019,1316,Only 1 DNA
165892,23023,067.25,2019,102,NA
165893,24268,066.41,2019,1045,"Tagged right ear, no colours"
165894,24257,073.20,2019,114,NA
165895,21046,071.65,2019,1149,NA
165900,19531,071.97,2019,1031,NA
165901,23054,073.00,2019,904,NA
165902,23054,062.25,2019,1055,NA
165903,23765,072.78,2019,102,NA
165904,24707,070.72,2019,1241,NA
165906,22236,070.91,2019,13,NA
165912,23532,066.20,2019,105,NA
165913,24739,072.43,2019,101,NA
165915,21350,064.96,2019,1017,NA
165920,20686,087.74,2019,958,NA
165922,24033,071.25,2019,103,NA
165925,24729,069.48,2019,1054,NA
165931,24257,070.54,2019,1001,NA
165932,24706,071.85,2019,1014,NA
165933,24269,072.72,2019,1022,NA
165934,24732,072.71,2019,1052,NA
165935,24256,072.06,2019,1206,NA
165936,23201,069.60,2019,1119,NA
165956,24743,071.89,2019,946,NA
165957,24744,070.84,2019,1154,NA
165959,24745,072.26,2019,1132,NA
165969,23894,067.13,2019,1006,NA
165971,24751,061.35,2019,1118,NA
165977,23957,068.19,2019,1053,NA
165981,23319,066.62,2019,NA,AJH/AMM school group squirrel
165983,24752,065.81,2019,1119,NA
165988,23921,062.57,2019,1135,NA
165992,20686,072.47,2019,954,NA
165993,24274,073.87,2019,1045,NA
165994,22358,072.55,2019,1058,NA
165995,20857,070.83,2019,1103,NA
165998,22891,072.51,2019,1141,NA
166003,20857,073.71,2019,1225,NA
166004,22781,073.65,2019,1232,NA
166006,22373,063.66,2019,1025,
166007,23914,061.67,2019,1318,
166008,24761,068.73,2019,1303,
166009,24591,070.60,2019,1001,NA
166011,20525,071.94,2019,122,NA
166012,20060,071.68,2019,945,"Weaned, not LL"
166013,21279,073.28,2019,1006,
166014,24762,071.76,2019,113,Rattle x3
166030,22891,073.43,2019,1132,NA
166031,24256,070.59,2019,94,
166032,24268,070.57,2019,102,
166034,24763,071.54,2019,1046,NA
166035,24764,071.99,2019,11,NA
166036,24333,061.71,2019,1303,ETOH fecal
166037,19531,072.89,2019,1111,NA
166038,21029,073.85,2019,112,ETOH FECAL
166040,22101,070.67,2019,1028,NA
166041,24248,073.32,2019,1039,NA
166042,22028,073.19,2019,1051,NA
166043,24251,062.70,2019,1105,NA
166044,23794,069.07,2019,1118,NA
166045,22458,067.69,2019,1132,NA
166049,23466,072.75,2019,1006,NA
166050,21215,073.97,2019,1025,NA
166051,19729,063.70,2019,1124,ETOH Fecal
166054,24768,073.93,2019,105,NA
166056,24318,071.77,2019,1052,NA
166058,24752,066.67,2019,1007,NA
166068,24741,063.17,2019,1126,ETOH fecal
166069,20760,071.53,2019,1131,ETOH fecal
166072,24770,073.06,2019,1019,NA
166075,22358,073.34,2019,941,NA
166076,23890,072.45,2019,959,NA
166079,24260,072.45,2019,1052,NA
166081,23856,073.33,2019,1041,NA
166089,23894,060.26,2019,10,NA
166090,22373,049.57,2019,1007,NA
166091,23904,067.46,2019,1035,EtOH Fecal
166093,24778,069.13,2019,1108,NA
166095,20046,061.55,2019,1012,NA
166096,24779,066.01,2019,121,EtOH Fecal
166097,20760,072.93,2019,1042,NA
166100,20686,070.81,2019,922,NA
166101,19706,072.36,2019,946,NA
166102,21215,067.08,2019,1011,NA
166130,22982,067.05,2019,929,only got a very tiny drop of milk
166131,22978,068.48,2019,959,NA
166132,23646,072.77,2019,1028,NA
166134,24784,070.85,2019,1037,NA
166135,24261,072.52,2019,941,NA
166136,22865,072.32,2019,945,NA
166137,23054,071.02,2019,95,NA
166138,24754,073.53,2019,1015,NA
166139,24589,073.06,2019,102,NA
166141,23896,071.98,2019,111,NA
166142,21387,072.53,2019,938,Collar fell off
166143,24786,072.73,2019,958,NA
166144,19706,071.55,2019,1006,NA
166145,24787,070.53,2019,1019,NA
166146,21215,073.08,2019,1037,NA
166147,22591,067.02,2019,1007,NA
166148,22652,073.53,2019,NA,NA
166149,21022,071.33,2019,931,NA
166150,23295,073.04,2019,1025,"Aggressive, very bloody trap. Don't trap often."
166151,22640,072.05,2019,1058,E3/F3 = new primary midden
166165,24287,067.09,2019,1112,NA
166168,19706,073.81,2019,1058,NA
166180,24753,076.01,2019,1305,Escaped OFT before HC
166182,24417,072.92,2019,1154,HC juv
166188,24548,071.52,2019,1241,NA
166189,24680,065.56,2019,1028,"Ran OFT, EtOH fecal"
166198,23201,071.88,2019,103,NA
166203,23845,071.13,2019,1136,NA
166204,20060,044.09,2019,1041,NA
166205,23865,065.21,2019,953,double checked tags - record of rev tags onRR AG
166208,24419,061.60,2019,1031,NA
166214,23902,061.43,2019,1057,AXY OFF
166215,21279,071.20,2019,94,"trap at stake not midden, TO&RA towards his mid"
166216,24338,073.49,2019,1011,NA
166218,22358,073.57,2019,10,NA
166219,23294,071.00,2019,1002,NA
166220,24409,063.08,2019,102,NA
166221,23755,071.51,2019,1033,NA
166222,23532,071.24,2019,104,NA
166223,24770,072.31,2019,1048,NA
166225,24730,060.53,2019,1217,"Ran OFT, escaped afterwards"
166232,24792,073.26,2019,953,NA
166234,24263,063.73,2019,1003,NA
166235,22101,073.73,2019,1012,NA
166236,22028,071.72,2019,1026,NA
166237,24248,073.63,2019,1038,NA
166238,24251,067.14,2019,1102,NA
166239,23794,054.42,2019,1112,NA
166240,24628,070.89,2019,1126,NA
166247,20046,070.76,2019,1116,ethanol fecal
166248,22101,072.34,2019,1057,Ethanol fecal
166249,19729,073.94,2019,1111,"Axy off 11:09
EtOH fecal"
166250,22028,063.91,2019,1159,NA
166251,22891,073.22,2019,1004,NA
166252,24754,073.64,2019,1011,NA
166254,23920,072.98,2019,1036,NA
166255,20857,071.79,2019,1036,NA
166257,24793,066.99,2019,1219,NA
166260,20686,066.20,2019,1028,NA
166265,21215,072.58,2019,1231,NA
166266,24795,071.75,2019,1123,NA
166269,23532,073.54,2019,1137,NA
166270,23896,072.37,2019,1142,NA
166271,23466,063.35,2019,1148,NA
166272,23319,073.68,2019,1156,NA
166273,24274,072.96,2019,1205,NA
166274,24710,064.42,2019,1221,NA
166275,21046,067.22,2019,1042,"Trapped w/o collar, assumed to have fallen off"
166276,23755,073.12,2019,105,NA
166278,23023,069.04,2019,1125,NA
166280,24721,072.08,2019,1157,NA
166281,24257,072.54,2019,1237,NA
166282,23724,072.56,2019,1227,NA
166283,22865,073.29,2019,1245,NA
166284,24739,064.86,2019,1234,NA
166285,21022,072.91,2019,1244,collar fallen off
166294,24797,065.62,2019,1306,NA
166304,24709,073.31,2019,1226,NA
166305,24706,067.34,2019,1317,NA
166310,24002,072.60,2019,1243,NA
166311,24269,073.77,2019,1327,NA
166313,21342,069.27,2019,1341,NA
166314,23565,067.03,2019,1355,NA
166319,24495,067.55,2019,1115,"OFT run, escape before bleed"
166320,24799,067.43,2019,1018,EtOH fecal
166321,24415,062.48,2019,1232,NA
166322,24800,061.73,2019,1039,NA
166324,23894,072.86,2019,1124,NA
166325,22591,061.08,2019,1032,NA
166326,24802,043.43,2019,1045,NA
166327,22652,066.40,2019,1056,NA
166328,24803,067.10,2019,1113,NA
166332,24655,071.57,2019,1143,NA
166334,23646,072.11,2019,1146,escaped before I could check if she was lac
166335,23967,067.12,2019,1304,Was Bk!/B! I changed to -/B! b/c L-ear swollen
166336,22982,068.89,2019,1211,NA
166337,22978,073.02,2019,1008,NA
166339,24730,073.27,2019,1114,
166343,23938,073.35,2019,1043,NA
166345,21029,070.66,2019,111,NA
166348,24707,072.90,2019,1231,NA
166349,19601,071.36,2019,1027,NA
166350,20495,065.52,2019,1057,NA
166352,24165,073.60,2019,1137,NA
166354,20686,073.45,2019,1005,NA
166357,23532,071.48,2019,1008,NA
166358,23466,066.84,2019,1019,NA
166360,19706,061.47,2019,1025,NA
166363,24010,067.64,2019,1141,NA
166364,24804,071.69,2019,1321,RA x 3 on release
166366,23320,061.12,2019,1214,Rip on right ear
166367,21993,067.06,2019,1213,NA
166370,24750,066.00,2019,1119,NA
166372,24805,063.40,2019,1144,NA
166373,24806,068.41,2019,1214,EtOH Fecal
166375,20046,071.40,2019,10,Axy off 9:55
166376,23201,063.30,2019,1042,NA
166377,23359,073.75,2019,1056,NA
166379,24089,062.45,2019,1137,"off grid V13 flagging
EtOH fecal"
166380,21015,062.18,2019,121,"Off grid -3.10 flagging
No pesola
EtOH fecal
"
166381,22028,072.68,2019,1009,ethanol fecal; no weight b/c lost pesola
166385,24807,072.22,2019,1045,NA
166387,24808,070.68,2019,112,NA
166388,24416,073.92,2019,1132,NA
166389,23957,073.16,2019,1155,NA
166400,24704,073.39,2019,102,NA
166402,24809,070.61,2019,1213,NA
166403,24251,072.44,2019,1132,NA
166404,21944,073.24,2019,1144,NA
166405,20601,071.44,2019,1101,EtOH fecal
166411,24810,073.07,2019,111,NA
166412,23128,061.61,2019,1131,NA
166413,24703,068.59,2019,1024,NA
166414,23940,070.80,2019,1044,NA
166415,24639,061.15,2019,124,NA
166417,23532,071.49,2019,1115,NA
166420,19706,071.09,2019,1203,NA
166427,20948,072.20,2019,1103,NA
166428,24744,071.32,2019,1143,NA
166429,24744,071.24,2019,1136,NA
166432,21029,071.67,2019,1058,NA
166446,24753,072.27,2019,1141,Hormone Challenge
166447,23931,050.23,2019,1039,NA
166453,24317,070.75,2019,1058,"was -/W*, retagged left ear and removed colours"
166454,24673,071.11,2019,1111,RA x 15
166456,24337,066.39,2019,1134,took off towards R.2 then RA
166460,19561,066.93,2019,1005,NA
166461,21022,070.90,2019,1112,NA
166468,22101,072.81,2019,1114,NA
166469,22028,071.15,2019,1121,NA
166471,24628,070.77,2019,1146,NA
166472,24809,072.59,2019,1402,"OFT, Hormone challenge"
166479,22652,071.42,2019,1338,NA
166487,20686,068.62,2019,1052,NA
166488,21342,071.91,2019,1122,NA
166495,22640,072.94,2019,1045,Heavy b/c weight from snow 
166496,24658,073.72,2019,1106,Heavy b/c wet from snow
166497,23532,063.81,2019,1125,Heavy b/c wet from snow
166498,24739,073.13,2019,1142,Heavy b/c wet from snow
166499,24268,060.51,2019,1153,NA
166505,23466,071.04,2019,1207,Heavy b/c wet from snow
166506,23319,072.04,2019,1216,Heavy b/c wet from snow
166507,24010,071.73,2019,1229,Heavy b/c wet from snow
166508,24709,072.49,2019,1242,Heavy b/c wet from snow
166509,23027,072.61,2019,1305,"Heavy b/c snow, non lac fur wear pink nipples"
166510,24656,070.92,2019,1322,Heavy b/c wet from snow
166511,23672,073.62,2019,1105,NA
166513,22591,067.29,2019,1725,NA
166518,22865,066.68,2019,957,NA
166521,24818,061.23,2019,1027,NA
166524,22891,070.22,2019,11,NA
166531,20857,061.76,2019,134,NA
166533,24732,067.11,2019,1545,NA
166537,22039,067.82,2019,1624,NA
166538,24383,067.70,2019,172,NA
166543,24820,068.92,2019,1642,NA
166544,24821,046.58,2019,1702,NA
166562,24825,071.21,2019,1049,No colors because end of season
166564,24356,072.76,2019,112,NA
166575,24680,060.75,2019,115,NA
166603,23858,068.23,2019,1526,NA
166645,19706,065.97,2020,1145,NA
166652,23755,062.15,2020,121,
166653,24409,071.39,2020,1337,
166654,24659,071.06,2020,1136,NA
166655,23023,061.96,2020,1144,
166656,23532,046.78,2020,1113,
166657,24424,065.40,2020,1048,NA
166660,24004,061.24,2020,1447,
166661,24702,052.81,2020,1344,
166662,24709,058.99,2020,1546,
166664,24835,061.97,2020,1234,DNA in only 1 vial
166665,22358,043.40,2020,1149,
166666,22891,057.17,2020,1126,
166667,23054,052.64,2020,124,
166668,24261,062.29,2020,134,
166671,24002,066.42,2020,938,NA
166672,24591,065.37,2020,1108,NA
166674,24787,061.03,2020,1343,NA
166675,24836,053.48,2020,1208,"Need DNA sample, presumed dead 5/31"
166679,19561,043.59,2020,1155,
166683,23319,072.02,2020,1439,NA
166684,23466,060.69,2020,111,NA
166689,24033,067.67,2020,1026,NA
166690,24269,050.68,2020,1105,new tag in R ear
166691,24838,056.11,2020,1127,NA
166692,24260,067.71,2020,1202,NA
166696,24839,067.56,2020,1108,Need DNA punch
166699,21215,044.45,2020,1216,NA
166709,24835,054.85,2020,1325,
166710,24770,069.86,2020,NA,NA
166713,23294,066.63,2020,NA,NA
166723,20857,060.44,2020,1238,NA
166724,22865,062.02,2020,1355,NA
