poop_id,lab,observer_id,date,dilution,volume_used,concentration,cv,plate_id,is_rerun,hormone,protocol_id
B2376,Boonstra,BJD,2011-05-15,9,10,11.759,0.3,T.2011.12,NA,Testosterone,TB910
B2379,Boonstra,BJD,2011-05-17,9,10,4.254,12.4,T.2011.19,NA,Testosterone,TB910
B2380,Boonstra,BJD,2011-05-25,9,10,2.194,0,T.2011.38,NA,Testosterone,TB910
B2383,Boonstra,BJD,2011-05-21,9,10,16.793,2.1,T.2011.29,NA,Testosterone,TB910
B2384,Boonstra,BJD,2011-05-15,9,10,16.021,10.5,T.2011.14,NA,Testosterone,TB910
B2391,Boonstra,BJD,2011-05-14,9,10,9.484,10.9,T.2011.9,NA,Testosterone,TB910
B2398,Boonstra,BJD,2011-06-01,9,10,12.794,7.7,T.2011.47,NA,Testosterone,TB910
B2405,Boonstra,BJD,2011-05-15,9,10,24.053,11,T.2011.13,NA,Testosterone,TB910
B2407,Boonstra,BJD,2011-05-21,9,10,11.103,3.3,T.2011.32,NA,Testosterone,TB910
B2413,Boonstra,BJD,2011-05-15,9,10,18.91,12.1,T.2011.13,NA,Testosterone,TB910
B2424,Boonstra,BJD,2011-05-21,9,10,7.274,0.9,T.2011.33,NA,Testosterone,TB910
B2429,Boonstra,BJD,2011-05-16,9,10,12.611,16.3,T.2011.16,NA,Testosterone,TB910
B2433,Boonstra,BJD,2011-05-15,9,10,14.023,4.4,T.2011.13,NA,Testosterone,TB910
B2434,Boonstra,BJD,2011-05-21,9,10,16.492,16.3,T.2011.33,NA,Testosterone,TB910
B2440,Boonstra,BJD,2011-05-15,9,10,15.773,7.6,T.2011.14,NA,Testosterone,TB910
B2448,Boonstra,BJD,2011-05-26,9,10,20.083,4.2,T.2011.40,NA,Testosterone,TB910
B2551,Boonstra,BJD,2011-05-21,9,10,18.007,5.7,T.2011.32,NA,Testosterone,TB910
B2556,Boonstra,BJD,2011-05-15,9,10,16.712,2.4,T.2011.13,NA,Testosterone,TB910
B2562,Boonstra,BJD,2011-05-19,9,10,12.247,19.4,T.2011.23,NA,Testosterone,TB910
B2566,Boonstra,BJD,2011-05-20,9,10,9.882,0.6,T.2011.27,NA,Testosterone,TB910
B2570,Boonstra,BJD,2011-05-25,9,10,22.56,1.8,T.2011.38,NA,Testosterone,TB910
B2592,Boonstra,BJD,2011-05-15,9,10,9.919,13.8,T.2011.14,NA,Testosterone,TB910
B2595,Boonstra,BJD,2011-05-20,9,10,15.783,4.5,T.2011.26,NA,Testosterone,TB910
B2598,Boonstra,BJD,2011-05-18,9,10,13.228,5,T.2011.24,NA,Testosterone,TB910
B2599,Boonstra,BJD,2011-05-15,9,10,12.291,6.9,T.2011.13,NA,Testosterone,TB910
B2607,Boonstra,BJD,2011-05-21,9,10,12.756,3,T.2011.33,NA,Testosterone,TB910
B2610,Boonstra,BJD,2011-05-17,9,10,14.917,14.2,T.2011.18,NA,Testosterone,TB910
B2622,Boonstra,BJD,2011-05-15,9,10,9.73,18.8,T.2011.13,NA,Testosterone,TB910
B2623,Boonstra,BJD,2011-05-17,9,10,9.475,16.3,T.2011.19,NA,Testosterone,TB910
B2625,Boonstra,BJD,2011-05-15,9,10,13.875,5.4,T.2011.14,NA,Testosterone,TB910
B2628,Boonstra,BJD,2011-05-19,9,10,27.415,0.2,T.2011.22,NA,Testosterone,TB910
B2637,Boonstra,BJD,2011-05-20,9,10,7.632,3.4,T.2011.28,NA,Testosterone,TB910
B2638,Boonstra,BJD,2011-05-18,9,10,12.118,6.7,T.2011.24,NA,Testosterone,TB910
B2645,Boonstra,BJD,2011-05-15,9,10,6.299,4.4,T.2011.14,NA,Testosterone,TB910
B2652,Boonstra,BJD,2011-05-17,9,10,15.259,3.4,T.2011.17,NA,Testosterone,TB910
B2656,Boonstra,BJD,2011-05-21,9,10,23.149,1.2,T.2011.31,NA,Testosterone,TB910
B2657,Boonstra,BJD,2011-05-20,9,10,30.408,2,T.2011.30,NA,Testosterone,TB910
B2658,Boonstra,BJD,2011-05-21,9,10,18.445,2.1,T.2011.33,NA,Testosterone,TB910
B2659,Boonstra,BJD,2011-05-15,9,10,14.148,14.2,T.2011.13,NA,Testosterone,TB910
B2667,Boonstra,BJD,2011-05-15,9,10,15.265,5.2,T.2011.14,NA,Testosterone,TB910
B2672,Boonstra,BJD,2011-05-20,9,10,20.227,4.2,T.2011.27,NA,Testosterone,TB910
B2673,Boonstra,BJD,2011-05-20,9,10,10.169,6.3,T.2011.27,NA,Testosterone,TB910
B2678,Boonstra,BJD,2011-05-15,9,10,76.619,NA,T.2011.13,NA,Testosterone,TB910
B2691,Boonstra,BJD,2011-05-15,9,10,11.271,15.1,T.2011.11,NA,Testosterone,TB910
B2693,Boonstra,BJD,2011-05-21,9,10,3.458,0.2,T.2011.33,NA,Testosterone,TB910
B2698,Boonstra,BJD,2011-05-19,9,10,5.65,0.9,T.2011.23,NA,Testosterone,TB910
B2700,Boonstra,BJD,2011-05-15,9,10,14.539,5.1,T.2011.13,NA,Testosterone,TB910
B2702,Boonstra,BJD,2011-05-30,9,10,15.752,8.5,T.2011.42,NA,Testosterone,TB910
B2710,Boonstra,BJD,2011-05-20,9,10,19.601,7.5,T.2011.30,NA,Testosterone,TB910
B2712,Boonstra,BJD,2011-05-21,9,10,14.275,0.5,T.2011.33,NA,Testosterone,TB910
B2721,Boonstra,BJD,2011-05-21,9,10,18.922,5.8,T.2011.32,NA,Testosterone,TB910
B2722,Boonstra,BJD,2011-05-15,9,10,23.822,14.5,T.2011.14,NA,Testosterone,TB910
B2724,Boonstra,BJD,2011-05-26,9,10,27.167,0.7,T.2011.39,NA,Testosterone,TB910
B2736,Boonstra,BJD,2011-05-19,9,10,9.753,1,T.2011.22,NA,Testosterone,TB910
B2738,Boonstra,BJD,2011-05-21,9,10,15.561,10.2,T.2011.32,NA,Testosterone,TB910
B2853,Boonstra,BJD,2011-05-30,9,10,11.7,7.9,T.2011.43,NA,Testosterone,TB910
B2869,Boonstra,BJD,2011-05-18,9,10,10.76,1.4,T.2011.20,NA,Testosterone,TB910
B2872,Boonstra,BJD,2011-05-29,9,10,19.744,0,T.2011.41,NA,Testosterone,TB910
B2873,Boonstra,BJD,2011-05-26,9,10,19.277,0,T.2011.40,NA,Testosterone,TB910
B2877,Boonstra,BJD,2011-06-01,9,10,6.166,19.6,T.2011.46,NA,Testosterone,TB910
B2880,Boonstra,BJD,2011-05-15,9,10,17.081,3.5,T.2011.11,NA,Testosterone,TB910
B2890,Boonstra,BJD,2011-05-31,9,10,4.671,0,T.2011.45,NA,Testosterone,TB910
B2891,Boonstra,BJD,2011-05-31,9,10,6.678,2.4,T.2011.45,NA,Testosterone,TB910
B2899,Boonstra,BJD,2011-05-31,9,10,39.153,7.3,T.2011.44,NA,Testosterone,TB910
B2904,Boonstra,BJD,2011-05-31,9,10,10.227,0,T.2011.45,NA,Testosterone,TB910
B2926,Boonstra,BJD,2011-05-30,9,10,5.909,4.8,T.2011.43,NA,Testosterone,TB910
B2928,Boonstra,BJD,2011-05-31,9,10,13.347,0.9,T.2011.44,NA,Testosterone,TB910
B2935,Boonstra,BJD,2011-06-01,9,10,7.032,0,T.2011.47,NA,Testosterone,TB910
B2943,Boonstra,BJD,2011-05-29,9,10,11.965,0,T.2011.41,NA,Testosterone,TB910
B2947,Boonstra,BJD,2011-05-26,9,10,9.132,7.7,T.2011.40,NA,Testosterone,TB910
B2957,Boonstra,BJD,2011-05-31,9,10,19.673,0,T.2011.44,NA,Testosterone,TB910
B2960,Boonstra,BJD,2011-05-31,9,10,19.846,0,T.2011.45,NA,Testosterone,TB910
B2964,Boonstra,BJD,2011-06-01,9,10,17.637,4.1,T.2011.46,NA,Testosterone,TB910
B2967,Boonstra,BJD,2011-06-01,9,10,12.944,0,T.2011.46,NA,Testosterone,TB910
B2968,Boonstra,BJD,2011-05-31,9,10,19.184,8.2,T.2011.44,NA,Testosterone,TB910
B2969,Boonstra,BJD,2011-05-31,9,10,8.352,1.2,T.2011.45,NA,Testosterone,TB910
B2974,Boonstra,BJD,2011-05-17,9,10,13.079,9.6,T.2011.18,NA,Testosterone,TB910
B2976,Boonstra,BJD,2011-05-30,9,10,7.206,1.2,T.2011.42,NA,Testosterone,TB910
B2989,Boonstra,BJD,2011-05-26,9,10,17.085,0,T.2011.40,NA,Testosterone,TB910
B2995,Boonstra,BJD,2011-05-31,9,10,17.635,9.9,T.2011.45,NA,Testosterone,TB910
B2999,Boonstra,BJD,2011-05-30,9,10,17.422,0.6,T.2011.43,NA,Testosterone,TB910
B3002,Boonstra,BJD,2011-05-26,9,10,36.651,9,T.2011.40,NA,Testosterone,TB910
B3013,Boonstra,BJD,2011-05-31,9,10,26.698,2.5,T.2011.44,NA,Testosterone,TB910
B3017,Boonstra,BJD,2011-06-01,9,10,16.58,10.8,T.2011.47,NA,Testosterone,TB910
B3021,Boonstra,BJD,2011-05-31,9,10,13.024,0,T.2011.45,NA,Testosterone,TB910
B3032,Boonstra,BJD,2011-05-31,9,10,29.547,1.1,T.2011.44,NA,Testosterone,TB910
B3036,Boonstra,BJD,2011-06-01,9,10,19.408,1.3,T.2011.47,NA,Testosterone,TB910
B3037,Boonstra,BJD,2011-05-30,9,10,25.5,11.6,T.2011.43,NA,Testosterone,TB910
B3038,Boonstra,BJD,2011-05-30,9,10,11.616,0,T.2011.42,NA,Testosterone,TB910
B3041,Boonstra,BJD,2011-05-25,9,10,21.245,6.7,T.2011.37,NA,Testosterone,TB910
B3052,Boonstra,BJD,2011-06-01,9,10,15.582,2.6,T.2011.47,NA,Testosterone,TB910
B3060,Boonstra,BJD,2011-06-01,9,10,11.573,14.5,T.2011.47,NA,Testosterone,TB910
B3069,Boonstra,BJD,2011-05-30,9,10,28.459,6.8,T.2011.43,NA,Testosterone,TB910
B3071,Boonstra,BJD,2011-05-31,9,10,8.228,0,T.2011.45,NA,Testosterone,TB910
B3072,Boonstra,BJD,2011-05-29,9,10,26.007,4.8,T.2011.41,NA,Testosterone,TB910
B3086,Boonstra,BJD,2011-06-01,9,10,15.395,1.9,T.2011.47,NA,Testosterone,TB910
B3099,Boonstra,BJD,2011-06-01,9,10,16.44,7.4,T.2011.47,NA,Testosterone,TB910
B3109,Boonstra,BJD,2011-05-31,9,10,14.026,2,T.2011.45,NA,Testosterone,TB910
B3113,Boonstra,BJD,2011-05-26,9,10,68.32,8.1,T.2011.40,NA,Testosterone,TB910
B3116,Boonstra,BJD,2011-05-30,9,10,19.343,10.2,T.2011.42,NA,Testosterone,TB910
B3117,Boonstra,BJD,2011-05-30,9,10,55.581,13.6,T.2011.43,NA,Testosterone,TB910
B3119,Boonstra,BJD,2011-05-15,9,10,19.228,18.5,T.2011.14,NA,Testosterone,TB910
B3125,Boonstra,BJD,2011-05-21,9,10,20.793,20.7,T.2011.33,NA,Testosterone,TB910
B3132,Boonstra,BJD,2011-05-26,9,10,13.747,0,T.2011.40,NA,Testosterone,TB910
B3134,Boonstra,BJD,2011-05-30,9,10,11.077,0,T.2011.42,NA,Testosterone,TB910
B3136,Boonstra,BJD,2011-05-26,9,10,11.741,5.1,T.2011.40,NA,Testosterone,TB910
B3137,Boonstra,BJD,2011-05-16,9,10,10.431,11.1,T.2011.16,NA,Testosterone,TB910
B3140,Boonstra,BJD,2011-05-17,9,10,20.004,8.5,T.2011.17,NA,Testosterone,TB910
B3141,Boonstra,BJD,2011-05-31,9,10,30.85,9.4,T.2011.45,NA,Testosterone,TB910
B3145,Boonstra,BJD,2011-05-29,9,10,5.657,21.9,T.2011.41,NA,Testosterone,TB910
B3152,Boonstra,BJD,2011-05-20,9,10,16.722,9.6,T.2011.27,NA,Testosterone,TB910
B3154,Boonstra,BJD,2011-05-30,9,10,6.652,0.1,T.2011.42,NA,Testosterone,TB910
B3156,Boonstra,BJD,2011-05-30,9,10,7.534,0,T.2011.42,NA,Testosterone,TB910
B3158,Boonstra,BJD,2011-05-30,9,10,16.602,6.9,T.2011.43,NA,Testosterone,TB910
B3159,Boonstra,BJD,2011-05-18,9,10,14.389,1.3,T.2011.24,NA,Testosterone,TB910
B3161,Boonstra,BJD,2011-05-29,9,10,8.713,1.6,T.2011.41,NA,Testosterone,TB910
B3162,Boonstra,BJD,2011-05-18,9,10,14.114,10.2,T.2011.24,NA,Testosterone,TB910
B3164,Boonstra,BJD,2011-05-26,9,10,18.157,19,T.2011.40,NA,Testosterone,TB910
B3168,Boonstra,BJD,2011-05-29,9,10,19.315,0,T.2011.41,NA,Testosterone,TB910
B3171,Boonstra,BJD,2011-05-30,9,10,12.669,0.1,T.2011.43,NA,Testosterone,TB910
B3174,Boonstra,BJD,2011-05-20,9,10,12.073,7.9,T.2011.26,NA,Testosterone,TB910
B3176,Boonstra,BJD,2011-05-16,9,10,26.097,10.9,T.2011.16,NA,Testosterone,TB910
B3180,Boonstra,BJD,2011-05-31,9,10,35.326,0,T.2011.44,NA,Testosterone,TB910
B3181,Boonstra,BJD,2011-05-31,9,10,11.505,6.2,T.2011.44,NA,Testosterone,TB910
B3184,Boonstra,BJD,2011-05-20,9,10,11.957,9.9,T.2011.30,NA,Testosterone,TB910
B3185,Boonstra,BJD,2011-06-01,9,10,13.905,11,T.2011.47,NA,Testosterone,TB910
B3186,Boonstra,BJD,2011-06-01,9,10,5.719,0,T.2011.48,NA,Testosterone,TB910
B3190,Boonstra,BJD,2011-05-30,9,10,15.358,4.8,T.2011.42,NA,Testosterone,TB910
B3196,Boonstra,BJD,2011-05-19,9,10,18.881,10.1,T.2011.22,NA,Testosterone,TB910
B3202,Boonstra,BJD,2011-05-17,9,10,7.118,37.4,T.2011.17,NA,Testosterone,TB910
B3209,Boonstra,BJD,2011-05-15,9,10,31.766,2.2,T.2011.14,NA,Testosterone,TB910
B3212,Boonstra,BJD,2011-05-29,9,10,8.302,8.6,T.2011.41,NA,Testosterone,TB910
B3219,Boonstra,BJD,2011-06-01,9,10,10.966,7.6,T.2011.46,NA,Testosterone,TB910
B3223,Boonstra,BJD,2011-05-20,9,10,16.645,4.8,T.2011.28,NA,Testosterone,TB910
B3229,Boonstra,BJD,2011-05-15,9,10,22.028,0.4,T.2011.14,NA,Testosterone,TB910
B3237,Boonstra,BJD,2011-05-15,9,10,19.414,2.3,T.2011.14,NA,Testosterone,TB910
B3239,Boonstra,BJD,2011-05-15,9,10,18.067,3.2,T.2011.13,NA,Testosterone,TB910
B3251,Boonstra,BJD,2011-05-30,9,10,3.727,0,T.2011.43,NA,Testosterone,TB910
B3267,Boonstra,BJD,2011-05-21,9,10,13.451,1.2,T.2011.32,NA,Testosterone,TB910
B3268,Boonstra,BJD,2011-05-30,9,10,17.051,0,T.2011.43,NA,Testosterone,TB910
B3276,Boonstra,BJD,2011-05-18,9,10,12.202,17.2,T.2011.20,NA,Testosterone,TB910
B3281,Boonstra,BJD,2011-05-21,9,10,13.1,2.8,T.2011.31,NA,Testosterone,TB910
B3282,Boonstra,BJD,2011-05-20,9,10,8.062,5.7,T.2011.26,NA,Testosterone,TB910
B3286,Boonstra,BJD,2011-05-15,9,10,9.199,13.9,T.2011.14,NA,Testosterone,TB910
B3287,Boonstra,BJD,2011-05-17,9,10,10.329,17.3,T.2011.17,NA,Testosterone,TB910
B3295,Boonstra,BJD,2011-05-16,9,10,18.392,10.9,T.2011.16,NA,Testosterone,TB910
B3296,Boonstra,BJD,2011-05-30,9,10,22.933,10.1,T.2011.42,NA,Testosterone,TB910
B3297,Boonstra,BJD,2011-05-18,9,10,12.601,0,T.2011.20,NA,Testosterone,TB910
B3300,Boonstra,BJD,2011-05-30,9,10,19.323,0.1,T.2011.43,NA,Testosterone,TB910
B3302,Boonstra,BJD,2011-05-20,9,10,4.137,18.3,T.2011.27,NA,Testosterone,TB910
B3303,Boonstra,BJD,2011-05-30,9,10,7.367,1.3,T.2011.43,NA,Testosterone,TB910
B3304,Boonstra,BJD,2011-05-31,9,10,19.393,15.7,T.2011.44,NA,Testosterone,TB910
B3305,Boonstra,BJD,2011-06-01,9,10,30.367,4.1,T.2011.48,NA,Testosterone,TB910
B3307,Boonstra,BJD,2011-05-30,9,10,37.545,7.4,T.2011.42,NA,Testosterone,TB910
B3310,Boonstra,BJD,2011-05-31,9,10,71.996,0.9,T.2011.44,NA,Testosterone,TB910
B3314,Boonstra,BJD,2011-05-30,9,10,16.27,3.4,T.2011.43,NA,Testosterone,TB910
B3318,Boonstra,BJD,2011-05-31,9,10,27.694,3.3,T.2011.44,NA,Testosterone,TB910
B3320,Boonstra,BJD,2011-05-30,9,10,17.329,0.6,T.2011.43,NA,Testosterone,TB910
B3323,Boonstra,BJD,2011-05-15,9,10,18.089,1,T.2011.14,NA,Testosterone,TB910
B3339,Boonstra,BJD,2011-05-17,9,10,8.69,14.7,T.2011.17,NA,Testosterone,TB910
B3340,Boonstra,BJD,2011-05-30,9,10,8.035,0,T.2011.43,NA,Testosterone,TB910
B3347,Boonstra,BJD,2011-06-01,9,10,27.853,2.3,T.2011.46,NA,Testosterone,TB910
B3355,Boonstra,BJD,2011-05-31,9,10,40.438,7.9,T.2011.44,NA,Testosterone,TB910
B3358,Boonstra,BJD,2011-05-26,9,10,28.201,3,T.2011.40,NA,Testosterone,TB910
B3363,Boonstra,BJD,2011-06-01,9,10,20.873,0.8,T.2011.48,NA,Testosterone,TB910
B3377,Boonstra,BJD,2011-05-30,9,10,15.379,13,T.2011.42,NA,Testosterone,TB910
B3380,Boonstra,BJD,2011-06-01,9,10,16.744,2,T.2011.47,NA,Testosterone,TB910
B3381,Boonstra,BJD,2011-05-26,9,10,15.252,17.6,T.2011.40,NA,Testosterone,TB910
B3382,Boonstra,BJD,2011-05-29,9,10,32.793,7,T.2011.41,NA,Testosterone,TB910
B3392,Boonstra,BJD,2011-05-31,9,10,28.989,5.2,T.2011.45,NA,Testosterone,TB910
B3398,Boonstra,BJD,2011-05-29,9,10,7.647,5.5,T.2011.41,NA,Testosterone,TB910
B3405,Boonstra,BJD,2011-05-30,9,10,24.931,4.4,T.2011.43,NA,Testosterone,TB910
B3407,Boonstra,BJD,2011-05-29,9,10,20.216,10.1,T.2011.41,NA,Testosterone,TB910
B3409,Boonstra,BJD,2011-05-31,9,10,8.433,0,T.2011.44,NA,Testosterone,TB910
B3414,Boonstra,BJD,2011-05-30,9,10,41.624,1,T.2011.42,NA,Testosterone,TB910
B3415,Boonstra,BJD,2011-06-01,9,10,5.741,4.5,T.2011.47,NA,Testosterone,TB910
B3418,Boonstra,BJD,2011-05-30,9,10,45.748,2.9,T.2011.42,NA,Testosterone,TB910
B3465,Boonstra,BJD,2011-05-26,9,10,15.787,5.4,T.2011.39,NA,Testosterone,TB910
B3474,Boonstra,BJD,2011-05-24,9,10,12.804,2.1,T.2011.34,NA,Testosterone,TB910
B3500,Boonstra,BJD,2011-05-25,9,10,33.709,10.7,T.2011.36,NA,Testosterone,TB910
B3502,Boonstra,BJD,2011-05-24,9,10,7.459,0,T.2011.34,NA,Testosterone,TB910
B3506,Boonstra,BJD,2011-05-24,9,10,16.145,17,T.2011.34,NA,Testosterone,TB910
B3507,Boonstra,BJD,2011-05-25,9,10,26.675,11.2,T.2011.38,NA,Testosterone,TB910
B3523,Boonstra,BJD,2011-05-25,9,10,29.868,5.7,T.2011.38,NA,Testosterone,TB910
B3532,Boonstra,BJD,2011-05-21,9,10,21.498,3.6,T.2011.29,NA,Testosterone,TB910
B3538,Boonstra,BJD,2011-05-21,9,10,12.676,4.8,T.2011.31,NA,Testosterone,TB910
B3543,Boonstra,BJD,2011-05-21,9,10,18.873,6.5,T.2011.29,NA,Testosterone,TB910
B3549,Boonstra,BJD,2011-05-26,9,10,13.632,4,T.2011.39,NA,Testosterone,TB910
B3551,Boonstra,BJD,2011-05-31,9,10,30.642,4.9,T.2011.44,NA,Testosterone,TB910
B3559,Boonstra,BJD,2011-05-21,9,10,7.825,1.6,T.2011.33,NA,Testosterone,TB910
B3567,Boonstra,BJD,2011-05-25,9,10,20.716,3.1,T.2011.37,NA,Testosterone,TB910
B3573,Boonstra,BJD,2011-05-21,9,10,21.334,0.3,T.2011.31,NA,Testosterone,TB910
B3597,Boonstra,BJD,2011-05-25,9,10,16.23,0,T.2011.36,NA,Testosterone,TB910
B3598,Boonstra,BJD,2011-06-01,9,10,22.258,0.8,T.2011.48,NA,Testosterone,TB910
B3602,Boonstra,BJD,2011-05-29,9,10,13.396,1.4,T.2011.41,NA,Testosterone,TB910
B3608,Boonstra,BJD,2011-06-01,9,10,22.579,6.2,T.2011.46,NA,Testosterone,TB910
B3618,Boonstra,BJD,2011-05-31,9,10,5.448,4.4,T.2011.45,NA,Testosterone,TB910
B3625,Boonstra,BJD,2011-06-01,9,10,5.789,2.9,T.2011.47,NA,Testosterone,TB910
B3633,Boonstra,BJD,2011-06-01,9,10,7.968,0,T.2011.46,NA,Testosterone,TB910
B3637,Boonstra,BJD,2011-05-26,9,10,24.043,1.3,T.2011.40,NA,Testosterone,TB910
B3643,Boonstra,BJD,2011-05-31,9,10,12.557,6.8,T.2011.45,NA,Testosterone,TB910
B3645,Boonstra,BJD,2011-05-21,9,10,12.865,3.8,T.2011.29,NA,Testosterone,TB910
B3646,Boonstra,BJD,2011-05-30,9,10,12.498,1.8,T.2011.42,NA,Testosterone,TB910
B3655,Boonstra,BJD,2011-05-30,9,10,19.006,2.1,T.2011.42,NA,Testosterone,TB910
B3660,Boonstra,BJD,2011-05-25,9,10,18.719,0,T.2011.36,NA,Testosterone,TB910
B3664,Boonstra,BJD,2011-06-01,9,10,11.562,0,T.2011.47,NA,Testosterone,TB910
B3665,Boonstra,BJD,2011-05-26,9,10,9.157,4.6,T.2011.40,NA,Testosterone,TB910
B3666,Boonstra,BJD,2011-05-29,9,10,20.414,5.6,T.2011.41,NA,Testosterone,TB910
B3667,Boonstra,BJD,2011-05-29,9,10,9.498,17.1,T.2011.41,NA,Testosterone,TB910
B3668,Boonstra,BJD,2011-05-31,9,10,10.195,3.1,T.2011.44,NA,Testosterone,TB910
B3669,Boonstra,BJD,2011-05-25,9,10,31.879,11.9,T.2011.37,NA,Testosterone,TB910
B3670,Boonstra,BJD,2011-05-30,9,10,8.701,2.7,T.2011.42,NA,Testosterone,TB910
B3672,Boonstra,BJD,2011-05-20,9,10,13.196,20.3,T.2011.28,NA,Testosterone,TB910
B3676,Boonstra,BJD,2011-06-01,9,10,8.739,0,T.2011.47,NA,Testosterone,TB910
B3679,Boonstra,BJD,2011-06-01,9,10,3.688,2.3,T.2011.47,NA,Testosterone,TB910
B3680,Boonstra,BJD,2011-05-26,9,10,14.731,19.1,T.2011.40,NA,Testosterone,TB910
B3681,Boonstra,BJD,2011-05-30,9,10,11.84,0.8,T.2011.42,NA,Testosterone,TB910
B3684,Boonstra,BJD,2011-05-30,9,10,33.939,5.8,T.2011.43,NA,Testosterone,TB910
B3687,Boonstra,BJD,2011-05-21,9,10,13.289,1.6,T.2011.31,NA,Testosterone,TB910
B3695,Boonstra,BJD,2011-06-01,9,10,11.027,0,T.2011.47,NA,Testosterone,TB910
B3699,Boonstra,BJD,2011-05-26,9,10,16.416,1.6,T.2011.39,NA,Testosterone,TB910
B3719,Boonstra,BJD,2011-06-01,9,10,25.259,8.2,T.2011.48,NA,Testosterone,TB910
B3721,Boonstra,BJD,2011-06-01,9,10,20.338,7.9,T.2011.48,NA,Testosterone,TB910
B3722,Boonstra,BJD,2011-05-26,9,10,15.247,13.6,T.2011.39,NA,Testosterone,TB910
B3732,Boonstra,BJD,2011-06-01,9,10,14.089,2.9,T.2011.47,NA,Testosterone,TB910
B3733,Boonstra,BJD,2011-05-24,9,10,16.24,0,T.2011.34,NA,Testosterone,TB910
B3741,Boonstra,BJD,2011-05-21,9,10,16.498,13.1,T.2011.32,NA,Testosterone,TB910
B3753,Boonstra,BJD,2011-05-21,9,10,17.288,4.5,T.2011.29,NA,Testosterone,TB910
B3756,Boonstra,BJD,2011-05-21,9,10,9.193,3.2,T.2011.31,NA,Testosterone,TB910
B3760,Boonstra,BJD,2011-05-26,9,10,20.955,16.9,T.2011.40,NA,Testosterone,TB910
B3764,Boonstra,BJD,2011-05-26,9,10,8.78,8.7,T.2011.40,NA,Testosterone,TB910
B3769,Boonstra,BJD,2011-05-21,9,10,18.238,0.6,T.2011.31,NA,Testosterone,TB910
B3783,Boonstra,BJD,2011-05-21,9,10,17.854,16.5,T.2011.31,NA,Testosterone,TB910
B3785,Boonstra,BJD,2011-06-01,9,10,16.719,5.6,T.2011.47,NA,Testosterone,TB910
B3792,Boonstra,BJD,2011-05-30,9,10,23.412,22.5,T.2011.42,NA,Testosterone,TB910
B3805,Boonstra,BJD,2011-05-21,9,10,16.255,12.9,T.2011.31,NA,Testosterone,TB910
B3814,Boonstra,BJD,2011-05-31,9,10,22.984,0,T.2011.44,NA,Testosterone,TB910
B3832,Boonstra,BJD,2011-05-21,9,10,25.704,5.8,T.2011.29,NA,Testosterone,TB910
B3834,Boonstra,BJD,2011-06-01,9,10,50.233,15.7,T.2011.46,NA,Testosterone,TB910
B3838,Boonstra,BJD,2011-05-21,9,10,18.926,15.2,T.2011.29,NA,Testosterone,TB910
B3841,Boonstra,BJD,2011-05-21,9,10,16.051,0.8,T.2011.29,NA,Testosterone,TB910
B3843,Boonstra,BJD,2011-05-26,9,10,13.626,1.3,T.2011.39,NA,Testosterone,TB910
B3850,Boonstra,BJD,2011-06-01,9,10,3.169,5.9,T.2011.46,NA,Testosterone,TB910
B3854,Boonstra,BJD,2011-05-25,9,10,14.066,8.1,T.2011.35,NA,Testosterone,TB910
B3856,Boonstra,BJD,2011-05-26,9,10,26.8,0,T.2011.39,NA,Testosterone,TB910
B3856,Boonstra,BJD,2011-06-01,9,10,15.283,12.9,T.2011.46,NA,Testosterone,TB910
B3859,Boonstra,BJD,2011-05-31,9,10,10.566,3.4,T.2011.45,NA,Testosterone,TB910
B3860,Boonstra,BJD,2011-05-21,9,10,15.91,5,T.2011.31,NA,Testosterone,TB910
B3864,Boonstra,BJD,2011-05-30,9,10,7.787,0,T.2011.42,NA,Testosterone,TB910
B3867,Boonstra,BJD,2011-05-25,9,10,21.168,14.1,T.2011.38,NA,Testosterone,TB910
B3870,Boonstra,BJD,2011-05-25,9,10,5.026,2.8,T.2011.36,NA,Testosterone,TB910
B3870,Boonstra,BJD,2011-05-25,9,10,13.671,9.3,T.2011.35,NA,Testosterone,TB910
B3873,Boonstra,BJD,2011-05-25,9,10,41.083,0,T.2011.37,NA,Testosterone,TB910
B3876,Boonstra,BJD,2011-05-24,9,10,14.369,2.5,T.2011.34,NA,Testosterone,TB910
B3878,Boonstra,BJD,2011-05-25,9,10,24.224,0,T.2011.37,NA,Testosterone,TB910
B3882,Boonstra,BJD,2011-05-31,9,10,31.501,15,T.2011.44,NA,Testosterone,TB910
B3888,Boonstra,BJD,2011-05-30,9,10,11.136,2,T.2011.42,NA,Testosterone,TB910
B3891,Boonstra,BJD,2011-05-29,9,10,16.164,2.4,T.2011.41,NA,Testosterone,TB910
B3902,Boonstra,BJD,2011-06-01,9,10,19.25,8.3,T.2011.48,NA,Testosterone,TB910
B3906,Boonstra,BJD,2011-05-26,9,10,14.979,5.9,T.2011.39,NA,Testosterone,TB910
B3909,Boonstra,BJD,2011-05-25,9,10,40.802,0,T.2011.38,NA,Testosterone,TB910
B3911,Boonstra,BJD,2011-05-26,9,10,20.41,9.5,T.2011.39,NA,Testosterone,TB910
B3913,Boonstra,BJD,2011-05-25,9,10,14.907,2.5,T.2011.35,NA,Testosterone,TB910
B3915,Boonstra,BJD,2011-05-25,9,10,20.31,9.4,T.2011.36,NA,Testosterone,TB910
B3916,Boonstra,BJD,2011-05-29,9,10,10.303,0,T.2011.41,NA,Testosterone,TB910
